ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region,region_distribution/52/percentage,region_distribution/52/region,region_distribution/53/percentage,region_distribution/53/region,region_distribution/54/percentage,region_distribution/54/region,region_distribution/55/percentage,region_distribution/55/region,region_distribution/56/percentage,region_distribution/56/region,region_distribution/57/percentage,region_distribution/57/region,region_distribution/58/percentage,region_distribution/58/region,region_distribution/59/percentage,region_distribution/59/region,region_distribution/60/percentage,region_distribution/60/region,region_distribution/61/percentage,region_distribution/61/region,region_distribution/62/percentage,region_distribution/62/region,region_distribution/63/percentage,region_distribution/63/region,region_distribution/64/percentage,region_distribution/64/region,region_distribution/65/percentage,region_distribution/65/region,region_distribution/66/percentage,region_distribution/66/region,region_distribution/67/percentage,region_distribution/67/region,region_distribution/68/percentage,region_distribution/68/region,region_distribution/69/percentage,region_distribution/69/region,region_distribution/70/percentage,region_distribution/70/region,region_distribution/71/percentage,region_distribution/71/region,region_distribution/72/percentage,region_distribution/72/region,region_distribution/73/percentage,region_distribution/73/region,region_distribution/74/percentage,region_distribution/74/region,region_distribution/75/percentage,region_distribution/75/region,region_distribution/76/percentage,region_distribution/76/region,region_distribution/77/percentage,region_distribution/77/region,region_distribution/78/percentage,region_distribution/78/region,region_distribution/79/percentage,region_distribution/79/region,region_distribution/80/percentage,region_distribution/80/region,region_distribution/81/percentage,region_distribution/81/region,region_distribution/82/percentage,region_distribution/82/region,region_distribution/83/percentage,region_distribution/83/region,region_distribution/84/percentage,region_distribution/84/region,region_distribution/85/percentage,region_distribution/85/region,region_distribution/86/percentage,region_distribution/86/region,region_distribution/87/percentage,region_distribution/87/region,region_distribution/88/percentage,region_distribution/88/region,region_distribution/89/percentage,region_distribution/89/region,region_distribution/90/percentage,region_distribution/90/region,region_distribution/91/percentage,region_distribution/91/region,region_distribution/92/percentage,region_distribution/92/region,region_distribution/93/percentage,region_distribution/93/region,region_distribution/94/percentage,region_distribution/94/region,region_distribution/95/percentage,region_distribution/95/region,region_distribution/96/percentage,region_distribution/96/region,region_distribution/97/percentage,region_distribution/97/region,region_distribution/98/percentage,region_distribution/98/region,region_distribution/99/percentage,region_distribution/99/region,region_distribution/100/percentage,region_distribution/100/region,region_distribution/101/percentage,region_distribution/101/region,region_distribution/102/percentage,region_distribution/102/region,region_distribution/103/percentage,region_distribution/103/region,region_distribution/104/percentage,region_distribution/104/region,region_distribution/105/percentage,region_distribution/105/region,region_distribution/106/percentage,region_distribution/106/region,region_distribution/107/percentage,region_distribution/107/region,region_distribution/108/percentage,region_distribution/108/region,region_distribution/109/percentage,region_distribution/109/region,region_distribution/110/percentage,region_distribution/110/region,region_distribution/111/percentage,region_distribution/111/region,region_distribution/112/percentage,region_distribution/112/region,region_distribution/113/percentage,region_distribution/113/region,region_distribution/114/percentage,region_distribution/114/region,region_distribution/115/percentage,region_distribution/115/region,region_distribution/116/percentage,region_distribution/116/region,region_distribution/117/percentage,region_distribution/117/region,region_distribution/118/percentage,region_distribution/118/region,region_distribution/119/percentage,region_distribution/119/region,region_distribution/120/percentage,region_distribution/120/region,region_distribution/121/percentage,region_distribution/121/region,region_distribution/122/percentage,region_distribution/122/region,region_distribution/123/percentage,region_distribution/123/region,region_distribution/124/percentage,region_distribution/124/region,region_distribution/125/percentage,region_distribution/125/region,region_distribution/126/percentage,region_distribution/126/region,region_distribution/127/percentage,region_distribution/127/region
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:25:37+0000,the American Jewish Committee (AJC),0,99,0,999,0.040201,Alabama,0.01005,South Carolina,0.065327,New York,0.045226,North Carolina,0.005025,North Dakota,0.035176,Ohio,0.015075,Oregon,0.040201,Pennsylvania,0.01005,Rhode Island,0.100503,Texas,0.01005,Nevada,0.020101,Virginia,0.035176,Washington,0.015075,West Virginia,0.020101,Wisconsin,0.005025,Maine,0.015075,New Jersey,0.020101,Tennessee,0.01005,New Mexico,0.020101,Montana,0.005025,Alaska,0.035176,Indiana,0.050251,Arizona,0.01005,Arkansas,0.080402,California,0.070352,Florida,0.030151,Georgia,0.005025,Hawaii,0.030151,Illinois,0.01005,Kansas,0.01005,Missouri,0.01005,Kentucky,0.025126,Louisiana,0.01005,Maryland,0.020101,Massachusetts,0.025126,Michigan,0.015075,Minnesota,0.015075,Mississippi,0.005025,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:25:37+0000,the American Jewish Committee (AJC),0,99,0,999,0.016913,Alabama,0.080338,California,0.021142,Tennessee,0.016913,Utah,0.02537,Virginia,0.016913,Washington,0.006342,West Virginia,0.006342,Wisconsin,0.002114,Wyoming,0.044397,Arizona,0.016913,Arkansas,0.012685,Colorado,0.023256,South Carolina,0.063425,Florida,0.016913,Georgia,0.010571,Idaho,0.006342,Maine,0.010571,Minnesota,0.035941,Missouri,0.008457,Montana,0.012685,New Mexico,0.019027,Oklahoma,0.023256,Oregon,0.002114,South Dakota,0.002114,Rhode Island,0.006342,Alaska,0.016913,Maryland,0.012685,Connecticut,0.002114,"Washington, District of Columbia",0.002114,Hawaii,0.033827,Illinois,0.016913,Indiana,0.012685,Iowa,0.019027,Kansas,0.021142,Kentucky,0.019027,Louisiana,0.008457,Massachusetts,0.02537,Pennsylvania,0.02537,Michigan,0.012685,Mississippi,0.006342,Nebraska,0.012685,Nevada,0.004228,New Hampshire,0.008457,New Jersey,0.042283,New York,0.040169,North Carolina,0.002114,North Dakota,0.029598,Ohio,0.118393,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:25:37+0000,the American Jewish Committee (AJC),0,99,0,999,0.007335,Alaska,0.070905,Texas,0.00978,Utah,0.026895,Washington,0.012225,West Virginia,0.002445,Hawaii,0.002445,New Hampshire,0.002445,South Dakota,0.002445,Vermont,0.02934,Indiana,0.01467,Alabama,0.00978,South Carolina,0.02445,Arizona,0.080685,California,0.05868,Florida,0.0489,Michigan,0.041565,Missouri,0.026895,New York,0.03912,North Carolina,0.056235,Ohio,0.03423,Virginia,0.026895,Tennessee,0.00489,Rhode Island,0.01956,Arkansas,0.012225,Massachusetts,0.01956,Colorado,0.00489,Connecticut,0.02445,Georgia,0.02934,Illinois,0.00978,Iowa,0.007335,Kansas,0.031785,Kentucky,0.02445,Louisiana,0.007335,Maryland,0.012225,Minnesota,0.026895,Pennsylvania,0.01467,Mississippi,0.00978,Montana,0.00489,Nebraska,0.017115,Nevada,0.012225,New Jersey,0.00489,New Mexico,0.002445,North Dakota,0.01467,Oklahoma,0.03912,Oregon,0.017115,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:25:37+0000,the American Jewish Committee (AJC),0,99,0,999,0.121212,California,0.030303,Oklahoma,0.030303,Nebraska,0.030303,Kansas,0.030303,Illinois,0.060606,Utah,0.151515,Texas,0.030303,South Carolina,0.030303,Pennsylvania,0.030303,Ohio,0.030303,Colorado,0.030303,New York,0.030303,New Mexico,0.030303,New Jersey,0.030303,Missouri,0.030303,Massachusetts,0.212121,Florida,0.030303,Connecticut,0.030303,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:24:15+0000,the American Jewish Committee (AJC),0,99,0,999,0.022069,Alabama,0.016552,Illinois,0.022069,South Carolina,0.009655,West Virginia,0.011034,Wisconsin,0.005517,Alaska,0.022069,Arizona,0.02069,Arkansas,0.08,California,0.062069,Florida,0.027586,Georgia,0.01931,Kansas,0.002759,Wyoming,0.016552,Kentucky,0.016552,Louisiana,0.013793,Minnesota,0.016552,New Mexico,0.051034,New York,0.04,North Carolina,0.048276,Ohio,0.028966,Tennessee,0.106207,Texas,0.013793,Mississippi,0.016552,Virginia,0.02069,Colorado,0.024828,Missouri,0.001379,Connecticut,0.004138,Delaware,0.005517,Idaho,0.033103,Indiana,0.009655,Iowa,0.002759,Maine,0.008276,Maryland,0.02069,Massachusetts,0.022069,Michigan,0.004138,Montana,0.006897,Utah,0.006897,Nebraska,0.004138,Nevada,0.023448,New Jersey,0.001379,North Dakota,0.026207,Oklahoma,0.015172,Oregon,0.037241,Pennsylvania,0.001379,Rhode Island,0.002759,South Dakota,0.027586,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:24:15+0000,the American Jewish Committee (AJC),0,99,0,999,0.012559,Alabama,0.00314,Rhode Island,0.00314,New Hampshire,0.021978,New Jersey,0.006279,New Mexico,0.045526,New York,0.029827,North Carolina,0.051805,Ohio,0.026688,Oklahoma,0.017268,Oregon,0.053375,Pennsylvania,0.025118,South Carolina,0.007849,Nebraska,0.034537,Tennessee,0.095761,Texas,0.00157,Vermont,0.021978,Virginia,0.017268,Washington,0.009419,West Virginia,0.012559,Wisconsin,0.00157,Hawaii,0.00157,North Dakota,0.00157,South Dakota,0.007849,Nevada,0.00471,Montana,0.00157,Alaska,0.026688,Illinois,0.023548,Arizona,0.006279,Arkansas,0.058085,California,0.010989,Colorado,0.007849,Connecticut,0.00157,Delaware,0.00314,"Washington, District of Columbia",0.083203,Florida,0.028257,Georgia,0.007849,Idaho,0.023548,Indiana,0.023548,Missouri,0.009419,Iowa,0.021978,Kansas,0.018838,Kentucky,0.017268,Louisiana,0.006279,Maine,0.010989,Maryland,0.021978,Massachusetts,0.037677,Michigan,0.012559,Minnesota,0.017268,Mississippi,0.00471,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:24:15+0000,the American Jewish Committee (AJC),0,99,0,999,0.01194,Alabama,0.059701,Pennsylvania,0.00597,New Hampshire,0.026866,New Jersey,0.002985,New Mexico,0.053731,New York,0.041791,North Carolina,0.038806,Ohio,0.01791,Oklahoma,0.014925,Oregon,0.00597,Rhode Island,0.002985,Nebraska,0.01194,South Carolina,0.023881,Tennessee,0.077612,Texas,0.014925,Utah,0.01791,Virginia,0.014925,Washington,0.014925,West Virginia,0.008955,Wisconsin,0.00597,Wyoming,0.008955,Nevada,0.00597,Montana,0.029851,Arizona,0.044776,Illinois,0.014925,Arkansas,0.071642,California,0.01791,Colorado,0.008955,Connecticut,0.077612,Florida,0.020896,Georgia,0.008955,Hawaii,0.00597,Idaho,0.01791,Indiana,0.01791,Missouri,0.008955,Kansas,0.038806,Kentucky,0.014925,Louisiana,0.00597,Maine,0.008955,Maryland,0.023881,Massachusetts,0.020896,Michigan,0.01791,Minnesota,0.029851,Mississippi,0.002985,Delaware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:24:15+0000,the American Jewish Committee (AJC),0,99,0,999,0.006431,Alaska,0.03537,Michigan,0.006431,South Carolina,0.003215,Vermont,0.006431,West Virginia,0.038585,Arkansas,0.012862,Colorado,0.096463,Florida,0.019293,Indiana,0.009646,Maryland,0.016077,Minnesota,0.003215,Wyoming,0.009646,Nevada,0.019293,New Jersey,0.038585,New York,0.009646,Utah,0.028939,Alabama,0.057878,California,0.012862,Iowa,0.022508,Kentucky,0.038585,Ohio,0.006431,Massachusetts,0.009646,Wisconsin,0.022508,Arizona,0.022508,Missouri,0.006431,Connecticut,0.003215,"Washington, District of Columbia",0.016077,Georgia,0.012862,Idaho,0.03537,Illinois,0.025723,Kansas,0.016077,Louisiana,0.006431,Maine,0.028939,Mississippi,0.003215,Montana,0.041801,Washington,0.009646,New Mexico,0.028939,North Carolina,0.006431,North Dakota,0.03537,Oklahoma,0.012862,Oregon,0.025723,Pennsylvania,0.003215,Rhode Island,0.025723,Tennessee,0.022508,Virginia,0.080386,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:24:15+0000,the American Jewish Committee (AJC),0,99,0,999,0.026882,Alabama,0.023297,Pennsylvania,0.02509,New Jersey,0.005376,New Mexico,0.050179,New York,0.053763,North Carolina,0.001792,North Dakota,0.044803,Ohio,0.017921,Oklahoma,0.010753,Oregon,0.005376,Rhode Island,0.010753,Montana,0.007168,South Carolina,0.001792,South Dakota,0.030466,Tennessee,0.105735,Texas,0.001792,Vermont,0.028674,Virginia,0.010753,Washington,0.008961,West Virginia,0.014337,Wisconsin,0.012545,Nevada,0.032258,Missouri,0.003584,Alaska,0.03405,Illinois,0.021505,Arizona,0.019713,Arkansas,0.080645,California,0.02509,Colorado,0.003584,Connecticut,0.078853,Florida,0.028674,Georgia,0.003584,Idaho,0.026882,Indiana,0.008961,Mississippi,0.008961,Iowa,0.016129,Kansas,0.023297,Kentucky,0.023297,Louisiana,0.003584,Maine,0.010753,Maryland,0.008961,Massachusetts,0.032258,Michigan,0.003584,Minnesota,0.003584,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:24:15+0000,the American Jewish Committee (AJC),0,99,0,999,0.029412,Alabama,0.026471,South Carolina,0.002941,New Hampshire,0.020588,New Jersey,0.085294,New York,0.038235,North Carolina,0.041176,Ohio,0.026471,Oklahoma,0.017647,Oregon,0.017647,Pennsylvania,0.020588,Tennessee,0.020588,Missouri,0.114706,Texas,0.002941,Vermont,0.023529,Virginia,0.032353,Washington,0.011765,West Virginia,0.002941,Connecticut,0.005882,Utah,0.020588,Arizona,0.005882,Nevada,0.002941,Mississippi,0.002941,Alaska,0.008824,Illinois,0.005882,Arkansas,0.055882,California,0.020588,Colorado,0.002941,Delaware,0.102941,Florida,0.044118,Georgia,0.002941,Hawaii,0.005882,Idaho,0.014706,Indiana,0.008824,Minnesota,0.017647,Iowa,0.011765,Kansas,0.014706,Kentucky,0.020588,Louisiana,0.008824,Maine,0.011765,Maryland,0.011765,Massachusetts,0.041176,Michigan,0.014706,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:24:15+0000,the American Jewish Committee (AJC),0,99,0,999,0.428571,Florida,0.142857,Massachusetts,0.142857,New York,0.142857,Rhode Island,0.142857,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:23:15+0000,the American Jewish Committee (AJC),0,99,0,999,0.03125,Arizona,0.125,California,0.1875,Florida,0.03125,Kentucky,0.0625,Michigan,0.03125,Nebraska,0.03125,Nevada,0.0625,New York,0.03125,North Carolina,0.03125,Ohio,0.03125,Oklahoma,0.03125,Pennsylvania,0.0625,Tennessee,0.1875,Texas,0.03125,Virginia,0.03125,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:23:15+0000,the American Jewish Committee (AJC),0,99,1000,4999,0.021558,Alabama,0.026426,Washington,0.021558,Oklahoma,0.018776,Oregon,0.031293,Pennsylvania,0.002086,Rhode Island,0.015299,South Carolina,0.003477,South Dakota,0.031293,Tennessee,0.005563,Utah,0.002086,Vermont,0.026426,Virginia,0.010431,West Virginia,0.000695,North Dakota,0.012517,Wisconsin,0.002086,Wyoming,0.000695,"Washington, District of Columbia",0.011127,Mississippi,0.031293,Arizona,0.065369,California,0.00904,Idaho,0.021558,Louisiana,0.009736,Nevada,0.013213,New Mexico,0.036857,Ohio,0.029903,North Carolina,0.002782,Alaska,0.009736,Kansas,0.014604,Arkansas,0.017385,Colorado,0.008345,Connecticut,0.001391,Delaware,0.073018,Florida,0.030598,Georgia,0.000695,Hawaii,0.030598,Illinois,0.023644,Indiana,0.011822,Iowa,0.017385,Kentucky,0.040334,New York,0.004868,Maine,0.011822,Maryland,0.014604,Massachusetts,0.037552,Michigan,0.013213,Minnesota,0.030598,Missouri,0.00904,Montana,0.00904,Nebraska,0.004868,New Hampshire,0.01669,New Jersey,0.105007,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:23:15+0000,the American Jewish Committee (AJC),0,99,0,999,0.016981,Alabama,0.003774,Rhode Island,0.00566,New Hampshire,0.013208,New Jersey,0.003774,New Mexico,0.067925,New York,0.016981,North Carolina,0.05283,Ohio,0.022642,Oklahoma,0.016981,Oregon,0.030189,Pennsylvania,0.007547,South Carolina,0.003774,Nebraska,0.020755,Tennessee,0.096226,Texas,0.00566,Utah,0.013208,Virginia,0.016981,Washington,0.022642,West Virginia,0.011321,Wisconsin,0.001887,Wyoming,0.001887,Delaware,0.007547,Nevada,0.00566,Montana,0.003774,Alaska,0.041509,Illinois,0.015094,Arizona,0.018868,Arkansas,0.071698,California,0.018868,Colorado,0.015094,Connecticut,0.081132,Florida,0.043396,Georgia,0.003774,Hawaii,0.003774,Idaho,0.032075,Indiana,0.033962,Missouri,0.003774,Iowa,0.009434,Kansas,0.022642,Kentucky,0.016981,Louisiana,0.00566,Maine,0.00566,Maryland,0.011321,Massachusetts,0.045283,Michigan,0.015094,Minnesota,0.013208,Mississippi,0.001887,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:23:15+0000,the American Jewish Committee (AJC),0,99,1000,4999,0.019249,Alabama,0.025987,Tennessee,0.028874,North Carolina,0.000962,North Dakota,0.044273,Ohio,0.025987,Oklahoma,0.019249,Oregon,0.032724,Pennsylvania,0.002887,Rhode Island,0.015399,South Carolina,0.004812,South Dakota,0.080847,Texas,0.0077,New Mexico,0.005775,Utah,0.002887,Vermont,0.027911,Virginia,0.020212,Washington,0.0077,West Virginia,0.015399,Wisconsin,0.000962,New Hampshire,0.068335,California,0.030799,Colorado,0.006737,Montana,0.049086,New York,0.013474,New Jersey,0.005775,Alaska,0.028874,Indiana,0.021174,Arizona,0.012512,Arkansas,0.004812,Connecticut,0.004812,Delaware,0.07796,Florida,0.025024,Georgia,0.001925,Hawaii,0.004812,Idaho,0.034649,Illinois,0.008662,Iowa,0.002887,Nebraska,0.012512,Kansas,0.025024,Kentucky,0.029836,Louisiana,0.004812,Maine,0.013474,Maryland,0.012512,Massachusetts,0.033686,Michigan,0.01155,Minnesota,0.019249,Mississippi,0.033686,Missouri,0.01155,Nevada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
